45,铬,Cr,0.0,(7/2-), -19.5147,60.9 ms 4 , ε : 100.00 %  εp : 34.40 % ,-1.43E+4 4,1.237E+4 4,1.135E+4 4,1.42E+4 3,1.950E+4 4,1.074E+4 4,-3.46E+4 5,,8087.7 8,43.4 8,1.90E+3 16,2.69E+3 19,,,,-7.1E+2 3,-6.24E+3 5,4.77E+3 4,-3.33E+4 4,3.37E+4 4
44,钡,V,0.0,(2+), -24.1163,111 ms 7 , ε : 100.00 %  εα   ,-1.08E+4 4,1.343E+4 18,1.241E+4 18,1.427E+4 19,1.370E+4 18,4.78E+3 18,-3.02E+4 4,-4.70E+4 4,8210 4,34 4,7.8E+2 13,2.08E+3 18,,,,-7.9E+2 13,-6.02E+3 18,6.57E+3 18,-3.11E+4 5,3.26E+4 3
43,钛,Ti,0.0,7/2-, -29.3210,509 ms 5 , ε : 100.00 % ,-1.140E+4 4,6867 7,5845 7,12288 7,9088 7,1937 7,-2.977E+4 20,-4.578E+4 20,8352.93 17,68.18 17,2006 5,4489 7,313.0 10,,,-1602 6,-4463 7,8761 7,-2.74E+4 4,2.977E+4 3
42,钪,Sc,0.0,0+, -32.1211,680.70 ms 28 , ε : 100.00 % ,-7016.48 22,6426.09 10,5404.09 10,11550.06 16,2900.87 20,-3850.58 17,-2.449E+4 3,-3.941E+4 16,8444.933 4,41.137 4,294.1 9,4272.23 10,611.051 6,,,-816.90 18,-5745.3 3,13163.60 18,-2.450E+4 20,27740 3
41,钙,Ca,0.0,7/2-, -35.1378,9.94×104 y 15 , ε : 100.00 % ,-6495.48 16,421.65 14,-600.34 14,8362.82 14,-2070.4 4,-7386.97 14,-22686 3,-37108 24,8546.706 3,66.098 3,1558.95 12,8891.37 15,1942.88 17,,,159.1 4,-6615.14 25,16474 5,-1.944E+4 3,23997.8 6
40,钾,K,0.0,4-, -33.5354,1.248×10+9 y 3 ,0.0117% 1 ,1310.89 6,1504.40 6,482.41 6,7799.62 6,-5.98E+3 3,-11024.3 17,-14324.1 6,-27619.63 20,8538.0898 10,75.6080 10,1147.89 3,7582 5,29.8299 5,,,-133.5 9,-6438.40 7,18315.33 11,-13012 3,20877.37 20
38,氯,Cl,0.0,2-, -29.7981,37.24 m 5 , β- : 100.00 % ,4916.72 22,-2937 7,-3959 7,6107.88 8,-1.518E+4 7,-1.809E+4 4,-6921.76 22,-15709.20 10,8505.481 3,84.961 3,982.8 9,10190.66 21,671.365 8,,,12.7 4,-7674.3 8,24125 13,-997.35 22,16418.73 10
37,硫,S,0.0,7/2-, -26.8964,5.05 m 2 , β- : 100.00 % ,4865.12 20,-7.90E+3 4,-8.92E+3 4,4303.60 6,-2.032E+4 11,-2.175E+4 7,-5445.73 20,-14025.52 20,8459.935 5,101.723 5,1866 4,13934 13,646.177 14,,,105.5 4,-8807.0 7,2.708E+4 4,4051.3 3,14192.84 20
36,磷,P,0.0,4-, -20.2510,5.6 s 3 , β- : 100.00 %  β-n ?  ,10413 13,-7.81E+3 7,-8.84E+3 7,3465 13,-2.620E+4 15,-27316 15,524 13,-6462 13,8307.9 4,58.5 4,1676 21,1.315E+4 4,249.9 2,,,922 19,-11577 15,31829 13,9271 13,11845 13
35,硅,Si,0.0, , -14.3914,780 ms 120 , β- : 100.00 %  β-n < 5.26 % ,1.047E+4 4,-1.417E+4 4,-1.519E+4 4,2.51E+3 4,-3.00E+4 3,-3.000E+4 5,2.09E+3 4,-4.20E+3 4,8169.6 10,48.4 10,1.81E+3 4,1.868E+4 4,909.95 23,,,1.25E+3 4,-1.369E+4 4,3.393E+4 4,1.445E+4 4,1.002E+4 4
34,铝,Al,0.0,(4-), -3.0002,56.3 ms 6 , β- : 100.00 % ,16957 14,-1.132E+4 3,-1.235E+4 3,2574 8,-3.47E+4 6,-3.41E+4 4,9443 3,4935 3,7860.43 9,13.43 9,1360 6,15252 4,657 9,,,-7.E+1 4,-13900 6,3.622E+4 4,21548 3,8044 8
33,镁,Mg,0.0,3/2(-), 4.9622,89.4 ms 10 , β- : 100.00 %  β-n : 14.00 %  β-2n ?  ,13460 8,-1.88E+4 4,-1.98E+4 4,2280 4,-4.10E+4 6,-3.93E+4 5,7990 8,3770 4,7636.46 9,-72.78 9,1215 15,2.097E+4 4,484.1 1,,,9.5E+2 9,-1.586E+4 15,4.08E+4 3,25477 3,8058 4
32,钠,Na,0.0,"(3-,4-)", 18.6401,13.2 ms 4 , β- : 100.00 %  β-n : 24.00 %  β-2n : 8.00 %  β-3n ?  ,1.947E+4 4,-1.84E+4 5,-1.94E+4 5,1.68E+3 4,,-4.48E+4 5,1.369E+4 4,1.138E+4 4,7219.9 12,-200.1 12,6.3E+2 23,1.98E+4 3,569 12,,,1.21E+3 21,-1.75E+4 4,4.40E+4 6,2.974E+4 4,5.98E+3 4
31,氖,Ne,0.0,(3/2-), 31.1815,3.4 ms 8 , β- : 100.00 %  β-n ?  ,1.89E+4 3,-2.50E+4 6,-2.60E+4 6,1.7E+2 13,,,1.46E+4 3,1.24E+4 3,6813 9,-324 9,1.0E+3 3,2.42E+4 7,,,,-1.0E+3 3,-1.59E+4 6,,3.43E+4 3,3.4E+3 3
30,氟,F,0.0, , 48.1120, , n   ,2.48E+4 6,,,0 AP,,,2.16E+4 6,2.07E+4 6,6233 20,-559 20,0 AP,,,,,,,,3.96E+4 6,1.8E+3 7
50,镍,Ni,0.0,0+, -4.1200,18.5 ms 12 , ε : 100.00 %  εp : 86.70 %  ε2p   ,,1.35E+4 6,1.25E+4 6,2.04E+4 8,3.04E+4 5,1.33E+4 5,,,7716 10,-80 10,2.3E+3 5,1.5E+3 7,,,,1.4E+3 5,-7.5E+3 7,7.E+2 6,,3.71E+4 7
49,钴,Co, , , -9.8800, ,  ,-1.81E+4 8,1.49E+4 5,1.38E+4 5,1.95E+4 7,2.77E+4 5,1.21E+4 5,-3.47E+4 7,,7842 10,-45 10,1.8E+3 5,-8.E+2 6,,,,6.E+2 5,-7.1E+3 6,1.9E+3 5,,3.64E+4 8
48,铁,Fe,0.0,0+, -18.0000,45.3 ms 6 , ε : 100.00 %  εp : 15.90 % ,-1.95E+4 6,1.13E+4 4,1.03E+4 4,1.92E+4 6,2.48E+4 4,9.3E+3 4,-3.64E+4 7,,8023 8,0 AP,2.2E+3 4,2.7E+3 4,,,,0 AP,-7.1E+3 5,3.1E+3 4,-3.48E+4 6,3.51E+4 6
47,锰,Mn,0.0,(5/2-), -22.5663,88.0 ms 13 , ε : 100.00 %  εp < 1.70 % ,-1.57E+4 5,1.200E+4 3,1.097E+4 3,1.81E+4 4,1.944E+4 3,7.22E+3 3,-3.15E+4 5,-5.25E+4 4,8135.3 7,13.0 7,1.64E+3 21,3.8E+2 3,6.87E3 17,,,-6.E+1 4,-7.07E+3 5,5.26E+3 3,-3.29E+4 6,3.35E+4 4
46,铬,Cr,0.0,0+, -29.4715,0.26 s 6 , ε : 100.00 % ,-1.69E+4 4,7604 11,6582 11,1.803E+4 4,14656 11,2249 11,-3.23E+4 4,-5.26E+4 5,8303.82 25,34.80 25,2433 20,4875 11,892.16 10,892.16 10,3196.5 6,-319 9,-6792 11,6501 11,-3.04E+4 5,3.23E+4 3
45,钡,V,0.0,7/2-, -31.8860,547 ms 6 , ε : 100.00 % ,-1.237E+4 4,7123.82 21,6101.83 21,1.584E+4 18,9185.9 6,-1359.0 20,-2.66E+4 3,-4.61E+4 4,8380.029 19,50.820 19,1.29E+3 9,1626.4 11,56.7 5,,,-1245.5 13,-5668.5 9,10275.9 21,-2.66E+4 4,3.011E+4 4
44,钛,Ti,0.0,0+, -37.5485,60.0 y 11 , ε : 100.00 % ,-1.343E+4 18,267.4 19,-754.6 19,16299 7,3920.1 8,-6428.7 7,-2.770E+4 4,-4.607E+4 20,8533.520 16,48.319 16,3383 4,8649.4 20,1083.06 9,1083.06 9,3175.8 4,-1286 4,-5127.1 7,13579.3 7,-2.42E+4 3,28586.5 8
43,钪,Sc,0.0,7/2-, -36.1881,3.891 h 12 , ε : 100.00 % ,-6867 7,2220.7 19,1198.7 19,12138.3 19,387.3 19,-8455.0 19,-19154.7 19,-3.663E+4 3,8530.83 4,92.44 4,1219.5 16,4929.8 19,151.79 8,,,-1718.8 13,-4805.8 19,15206.5 19,-1.827E+4 4,23688.3 19
42,钙,Ca,0.0,0+, -38.5472,STABLE,0.647% 23 ,-6426.09 10,-3525.22 18,-4547.22 18,11480.67 6,-4125 6,-12768.7 4,-17976.15 16,-34167 3,8616.563 4,105.660 4,1773.94 17,10276.67 15,1524.71 3,1524.71 3,3446.94 5,-874.07 17,-6257.34 25,18085.29 15,-13442.57 24,19843.49 15
41,钾,K,0.0,3/2+, -35.5595,STABLE,6.7302% 44 ,-421.65 14,-2492.0 3,-3514.0 3,10095.37 6,-8.25E+3 7,-1.529E+4 3,-8784.480 20,-24419.5 6,8576.0723,121.502,1280.80 7,7808.62,980.476 8,,,-857.2 3,-6222.92 5,20337.3 17,-6917.13 8,17894.990 10
39,氯,Cl,0.0,3/2+, -29.8002,56.2 m 6 , β- : 100.00 % ,3442 5,-6.64E+3 5,-7.66E+3 5,8073.4 17,-1.703E+4 11,-2.247E+4 7,-3156.7 17,-14995.2 17,8494.40 4,122.53 4,1122 16,10228 7,396.42 7,,,-916.4 16,-7367 3,2.538E+4 4,4007.0 17,14181.3 17
38,硫,S,0.0,0+, -26.8612,170.3 m 7 , β- : 100.00 % ,2937 7,-1.224E+4 7,-1.326E+4 7,8036 7,-2.269E+4 11,-2.758E+4 11,-3171 7,-13482 7,8448.78 19,107.26 19,1.83E+3 3,1.515E+4 4,1292.0 2,1292.0 2,5064 27,-329 9,-9329 16,2.900E+4 7,7854 7,12340 7
37,磷,P,0.0, , -18.9959,2.31 s 13 , β- : 100.00 %  β-n ?  ,7.90E+3 4,-1.242E+4 12,-1.345E+4 12,6.82E+3 4,-2.881E+4 18,-3.224E+4 15,3.60E+3 4,-6.29E+3 4,8267.6 10,64.8 10,1.56E+3 5,1.385E+4 8,861 1,,,1.09E+3 4,-1.292E+4 4,3.335E+4 4,1.277E+4 4,1.028E+4 4
36,硅,Si,0.0,0+, -12.4361,450 ms 60 , β- : 100.00 %  β-n : 12.40 % ,7.81E+3 7,-1.839E+4 17,-1.941E+4 17,6.12E+3 8,-3.28E+4 7,-3.54E+4 3,4.35E+3 7,-4.03E+3 7,8112.5 20,38.0 20,1.95E+3 8,1.950E+4 7,1408.0 10,1408.0 10,,6.0E+2 5,-1.403E+4 7,3.534E+4 8,1.823E+4 7,8.62E+3 7
35,铝,Al,0.0,(5/2+), -0.2237,37.6 ms 14 , β- : 100.00 %  β-n : 38.00 %  β-2n ?  ,1.417E+4 4,-1.59E+4 3,-1.69E+4 3,5295 8,-3.85E+4 7,-3.92E+4 6,11662 16,4148 7,7787.12 21,-9.22 21,1.70E+3 7,1.584E+4 3,1020 8,,,0 AP,-14895 16,3.86E+4 4,24634 8,7869 10
34,镁,Mg,0.0,0+, 8.3233,20 ms 10 , β- : 100.00 %  β-n : 58.00 %  β-2n ?  ,1.132E+4 3,-2.34E+4 6,-2.44E+4 6,4.71E+3 3,-4.45E+4 5,-4.50E+4 6,8.75E+3 3,3.28E+3 3,7550.4 8,-116.0 8,1.98E+3 14,2.27E+4 5,660 7,660 7,,1.23E+3 14,-1.74E+4 3,4.33E+4 5,2.828E+4 3,6.99E+3 3
33,钠,Na,0.0,(3/2+), 23.7801,8.1 ms 4 , β- : 100.00 %  β-n : 47.00 %  β-2n : 13.00 %  β-3n ?  ,1.88E+4 4,-2.22E+4 7,-2.32E+4 7,2.9E+3 5,,,1.65E+4 4,1.08E+4 4,7090 14,-226 14,1.4E+3 4,2.05E+4 7,429 5,,,1.2E+3 4,-1.88E+4 7,4.69E+4 7,3.23E+4 4,4.6E+3 5
32,氖,Ne,0.0,0+, 36.9990 Syst,3.5 ms 9 , β- : 100.00 % ,1.84E+4 5,,,2.3E+3 6,,,1.67E+4 5,1.24E+4 5,6671 16,-368 16,1.6E+3 5,2.64E+4 7,722 9,722 9,,-8.E+2 6,-1.75E+4 9,,3.78E+4 5,2.4E+3 6
31,氟,F,0.0, , 56.1430, , β- : 100.00 %  β-3n ?   β-2n ?   β-n ?  ,2.50E+4 6,,,0 AP,,,2.48E+4 6,2.16E+4 6,6033 18,-566 18,,,,,,,,,4.39E+4 5,1.5E+2 15
52,铜,Cu,0.0,(3+), -2.2800, , p   ,,2.00E+4 7,1.90E+4 7,,3.21E+4 6,1.78E+4 6,,,7679 12,-79 12,,-2.3E+3 8,,,,1.3E+3 6,-6.2E+3 8,-8.E+2 7,,
51,镍,Ni,0.0,(7/2-), -11.9000,23.8 ms 2 , εp : 87.20 %  ε   ,,1.54E+4 5,1.44E+4 5,1.59E+4 7,2.83E+4 5,1.53E+4 5,,,7875 10,-53 10,1.3E+3 5,1.6E+3 6,,,,1.2E+3 5,-7.5E+3 7,1.7E+3 5,,3.62E+4 8
50,钴,Co,0.0,(6+), -17.6300,38.8 ms 2 , ε : 100.00 %  εp : 70.50 %  ε2p   ,-1.35E+4 6,1.68E+4 4,1.58E+4 4,1.58E+4 6,2.50E+4 4,1.27E+4 4,-3.39E+4 7,-5.06E+4 6,8001 8,-37 8,1.0E+3 4,0 AP,4835 47,,,6.E+2 4,-7.5E+3 6,2.9E+3 4,,3.53E+4 6
49,铁,Fe,0.0,(7/2-), -24.7507,64.7 ms 3 , ε : 100.00 %  εp : 56.70 % ,-1.49E+4 5,12870 24,11848 24,1.48E+4 4,20582 24,1.078E+4 3,-3.43E+4 5,-5.13E+4 6,8161.3 5,0 AP,1.50E+3 19,2.74E+3 3,90.0 10,,,1.8E+2 3,-7.66E+3 4,4766 25,-3.30E+4 6,3.40E+4 5
48,锰,Mn,0.0,4+, -29.2963,158.1 ms 22 , ε : 100.00 %  εp : 0.28 %  εα < 6.0E-4 % ,-1.13E+4 4,13526 10,12504 10,1.480E+4 3,15181 7,5421 7,-3.05E+4 5,-4.63E+4 5,8274.18 14,-2.73 14,797 17,2023 6,312.0 10,,,0 AP,-7.60E+3 18,6799 7,-3.08E+4 5,3.29E+4 4
47,铬,Cr,0.0,3/2-, -34.5625,500 ms 15 , ε : 100.00 % ,-1.200E+4 3,7444 6,6422 6,13162 13,10375 6,2276 6,-3.01E+4 4,-4.55E+4 4,8407.20 13,29.89 13,1584 8,4776 6,99.1,,,-199 7,-7666 9,10131 6,-2.77E+4 5,3.119E+4 4
46,钡,V,0.0,0+, -37.0753,422.50 ms 11 , ε : 100.00 % ,-7604 11,7052.45 9,6030.45 9,13260.7 9,4685.9 7,-3292.4 7,-2.563E+4 4,-3.99E+4 3,8486.130 4,19.891 4,-129.0 5,5354.5 8,801.46 10,,,-299.0 3,-7379.1 3,13837.3 18,-2.45E+4 4,2.910E+4 18
45,钛,Ti,0.0,7/2-, -39.0098,184.8 m 5 , ε : 100.00 % ,-7123.82 21,2062.1 5,1040.1 5,9532.6 11,1802.3 9,-4830.1 9,-2.296E+4 18,-3.724E+4 4,8555.722 19,74.236 19,1828.3 7,8482.8 20,36.53 15,,,-1225.6 13,-6296.9 9,15179.0 9,-1.950E+4 4,25831 7
44,钪,Sc,0.0,2+, -37.8159,3.97 h 4 , ε : 100.00 % ,-267.4 19,3652.7 18,2630.7 18,9699 3,-2034.5 18,-8529.6 18,-16566 7,-28853.9 18,8557.38 4,88.60 4,814.0 16,6696.1 17,67.8679 14,,,-1190.6 13,-6705.4 18,17371.9 18,-1.370E+4 18,21837.5 18
43,钙,Ca,0.0,7/2-, -38.4088,STABLE,0.135% 10 ,-2220.7 19,-1833.4 5,-2855.4 5,7932.89 17,-6399 5,-11275 6,-14358.99 20,-25909.04 24,8600.663 5,114.800 5,1599.17 23,10675.77 25,372.762 5,,,-681 3,-7592 5,19919.3 4,-9088 7,19413.57 18
42,钾,K,0.0,2-, -35.0220,12.355 h 7 , β- : 100.00 % ,3525.22 18,-599 6,-1621 6,7533.80 11,-1.019E+4 6,-1.500E+4 7,-7955.45 17,-16318.28 11,8551.256 3,112.110 3,1045.45 23,9243.5 4,106.826 5,,,-757.6 4,-7648.84 14,2.204E+4 3,-2900.87 20,17629.17 12
40,氯,Cl,0.0,2-, -27.5578,1.35 m 2 , β- : 100.00 % ,7.48E+3 3,-4.72E+3 3,-5.74E+3 3,5.83E+3 3,-1.944E+4 16,-2.207E+4 12,-2.39E+3 3,-8.99E+3 3,8427.8 8,93.9 8,1.00E+3 4,1.168E+4 6,211.62 13,,,-458 24,-9.73E+3 3,2.751E+4 8,5.98E+3 3,1.390E+4 3
39,硫,S,0.0,(7/2)-, -23.1626,11.5 s 5 , β- : 100.00 % ,6.64E+3 5,-1.039E+4 12,-1.141E+4 12,4.37E+3 5,-2.548E+4 14,-2.628E+4 12,-1.44E+3 5,-7.54E+3 5,8344.3 13,82.7 13,1.69E+3 4,1.583E+4 9,1469 25,,,-4.E+1 4,-1.120E+4 6,3.117E+4 12,1.008E+4 5,1.241E+4 5
38,磷,P,0.0,(0-:4-), -14.6215,0.64 s 14 , β- : 100.00 %  β-n : 12.00 % ,1.224E+4 7,-1.045E+4 13,-1.147E+4 13,3.70E+3 8,-3.08E+4 4,-3.172E+4 19,4.20E+3 7,-1.0E+2 7,8147.3 19,25.5 19,1.26E+3 8,1.534E+4 13,,,,7.1E+2 6,-1.405E+4 7,3.515E+4 17,1.518E+4 7,1.051E+4 7
37,硅,Si,0.0,(5/2-), -6.5715,90 ms 60 , β- : 100.00 %  β-n : 17.00 %  β-2n ?  ,1.242E+4 12,-1.638E+4 21,-1.740E+4 21,2.21E+3 13,-3.48E+4 7,-3.42E+4 7,5.61E+3 11,2.14E+3 11,7953 3,3 3,1.73E+3 10,1.981E+4 19,68.2 14,,,-4.5E+2 8,-1.396E+4 11,3.68E+4 3,2.032E+4 11,8.32E+3 12
36,铝,Al,0.0, , 5.9503,94 ms 37 , β- : 100.00 %  β-n < 31.00 %  β-2n ?   β-3n ?  ,1.839E+4 17,-1.44E+4 7,-1.55E+4 7,1.90E+3 15,-4.04E+4 7,-3.96E+4 7,1.227E+4 15,9.76E+3 15,7624 4,-71 4,1.16E+3 14,1.70E+4 3,,,,-6.9E+2 13,-1.511E+4 15,4.03E+4 6,2.620E+4 15,7.19E+3 15
35,镁,Mg,0.0,(5/2-), 15.6397,11.3 ms 6 , β- : 100.00 %  β-n : 52.00 %  β-3n ?   β-2n ?  ,1.59E+4 3,-2.26E+4 7,-2.36E+4 7,8.E+2 3,,-4.45E+4 6,1.06E+4 3,8.0E+3 3,7356 8,-182 8,1.3E+3 4,2.33E+4 7,,,,1.11E+3 24,-1.80E+4 4,4.49E+4 7,3.00E+4 3,5.5E+3 3
34,钠,Na,0.0, , 31.6801,5.0 ms 9 , β- : 100.00 %  β-n > 95.00 %  β-2n ?   β-3n ?  ,2.34E+4 6,-2.12E+4 8,-2.22E+4 8,0 AP,,,1.86E+4 6,1.64E+4 6,6886 18,-312 18,7.E+2 6,2.16E+4 8,,,,5.E+2 6,-1.89E+4 8,,3.47E+4 6,3.1E+3 6
33,氖,Ne,0.0, , 45.9970,< 180 ns, n   ,2.22E+4 7,,,-9.E+2 8,,,1.93E+4 6,1.76E+4 6,6440 18,-460 18,1.1E+3 6,,,,,,,,4.10E+4 6,1.3E+3 7
54,锌,Zn,0.0,0+, -6.2720,1.59 ms +60-35 , 2p : 92.00 % ,,1.51E+4 6,1.41E+4 6,,3.30E+4 4,1.61E+4 4,,,7753 7,-63 7,,0 AP,,,,7.E+2 5,-4.6E+3 6,-1480 20,,
53,铜,Cu,0.0,(3/2-), -13.2700,< 300 ns, p    ε   ,,1.64E+4 5,1.53E+4 5,1.91E+4 8,2.94E+4 5,1.38E+4 5,,,7894 9,-53 9,1.4E+3 5,-1.8E+3 6,,,,8.E+2 5,-5.8E+3 7,5.E+2 5,,
52,镍,Ni,0.0,0+, -22.3300,40.8 ms 2 , ε : 100.00 %  εp : 31.40 % ,-2.00E+4 7,1.20E+4 4,1.10E+4 4,1.85E+4 6,2.60E+4 4,1.06E+4 4,,,8079 8,-34 8,1.5E+3 4,2.3E+3 4,1397 6,1397 6,,6.E+2 4,-6.8E+3 6,2.4E+3 4,,3.44E+4 6
51,钴,Co,0.0,(7/2-), -27.3421,> 200 ns, ε   ,-1.54E+4 5,1.286E+4 5,1.184E+4 5,1.78E+4 4,2.090E+4 5,8.00E+3 5,-3.13E+4 5,-5.17E+4 6,8193.3 9,-22.7 9,1.36E+3 20,1.5E+2 5,,,,2.4E+2 9,-7.20E+3 6,4.30E+3 5,,3.36E+4 5
50,铁,Fe,0.0,0+, -34.4764,155 ms 11 , ε : 100.00 %  εp ?  ,-1.68E+4 4,8151 8,7129 8,1.780E+4 3,15786 8,3568 9,-3.27E+4 5,-5.21E+4 5,8354.03 17,-5.59 17,2000 14,4145 9,764.9 3,764.9 3,,102 9,-7430 14,6232 11,-3.04E+4 5,3.26E+4 4
49,锰,Mn,0.0,5/2-, -37.6206,382 ms 7 , ε : 100.00 % ,-12870 24,7712.43 23,6690.43 23,16396 7,10341.3 24,-431.9 25,-2.77E+4 4,-4.69E+4 5,8439.93 5,0.27 5,1659 4,2088 8,261.38 13,,,347.9 19,-8159.5 24,10192.0 23,-2.77E+4 5,3.120E+4 3
48,铬,Cr,0.0,0+, -42.8220,21.56 h 3 , ε : 100.00 % ,-13526 10,1656 7,634 7,16331 9,5671 7,-5174 7,-2.833E+4 3,-4.64E+4 4,8572.27 15,12.09 15,2874 6,8104 7,752.19 11,752.19 11,,-117 6,-7698 7,13272 7,-2.48E+4 4,29493 14
47,钡,V,0.0,3/2-, -42.0066,32.6 m 3 , ε : 100.00 % ,-7444 6,2930.75 14,1908.75 14,13002.58 11,2330.0 19,-7534.4 7,-20606 11,-3.863E+4 4,8582.225 4,51.102 4,1230.1 5,5167.79 7,87.525 9,,,-209.4 10,-8243.4 19,15512.7 7,-1.944E+4 3,26263.2 9
46,钛,Ti,0.0,0+, -44.1278,STABLE,8.25% 3 ,-7052.45 9,-2366.6 7,-3388.6 7,13189.3 8,-988.4 22,-10604.6 4,-20313.1 9,-3.615E+4 18,8656.451 4,77.483 4,2154.2 4,10344.9 7,889.286 3,889.286 3,3058.46 12,-276.9 3,-8005.47 22,17237.1 4,-14656 11,22721.9 7
45,钪,Sc,0.0,7/2-, -41.0718,STABLE,100%,-2062.1 5,-259.7 7,-1281.7 7,11327.2 19,-4456.3 9,-12579.4 8,-11594.6 10,-27893 7,8618.931 15,109.480 15,1283.3 11,6892.2 7,12.40 5,,,-688.8 6,-7937.3 7,19074.4 8,-9185.9 6,21026.4 20
44,钙,Ca,0.0,0+, -41.4686,STABLE,2.09% 11 ,-3652.7 18,-5687.2 5,-6709.2 5,11131.17 23,-8795.4 16,-16748 5,-13351.9 19,-25490.2 4,8658.175 7,114.585 7,1858.2 3,12182.3 5,1157.019 4,1157.019 4,3307.865 11,-297.62 23,-8853.7 3,21624 6,-3920.1 8,19064.1 3
43,钾,K,0.0,3/2+, -36.5753,22.3 h 1 , β- : 100.00 % ,1833.4 5,-4566 5,-5588 5,9624.7 4,-1.242E+4 6,-1.903E+4 6,-6099.5 4,-17580.1 4,8576.220 10,121.497 10,1173.6 4,9442 6,561.20 5,,,-493.0 13,-9200.1 18,2.385E+4 7,-387.3 19,17158.5 4
41,氯,Cl,0.0,(1/2+), -27.3071,38.4 s 8 , β- : 100.00 % ,5.76E+3 7,-8.30E+3 7,-9.32E+3 7,7.82E+3 8,-2.233E+4 14,-2.648E+4 17,-3.4E+2 7,-1.021E+4 7,8413.0 17,92.3 17,1.11E+3 6,1.176E+4 7,129.70 10,,,-5.0E+2 5,-1.074E+4 8,2.911E+4 13,8.25E+3 7,1.365E+4 7
40,硫,S,0.0,0+, -22.8378,8.8 s 22 , β- : 100.00 % ,4.72E+3 3,-1.472E+4 15,-1.575E+4 15,7.75E+3 5,-2.83E+4 3,-3.245E+4 14,-1109 4,-9182 4,8329.33 10,53.30 10,1.75E+3 3,1.735E+4 11,903.69 7,903.69 7,,2.8E+2 4,-1.283E+4 7,3.325E+4 10,12202 4,12119 8
39,磷,P,0.0, , -12.7746,0.28 s 4 , β- : 100.00 %  β-n : 26.00 % ,1.039E+4 12,-1.509E+4 18,-1.612E+4 18,6.22E+3 13,-3.34E+4 4,-3.63E+4 4,6.02E+3 11,-2.02E+3 11,8098 3,6 3,1.41E+3 12,1.589E+4 15,352 5,,,5.8E+2 9,-1.498E+4 11,3.716E+4 21,1.703E+4 11,9.92E+3 12
38,硅,Si,0.0,0+, -4.1702,95 ms 10 , β- : 100.00 %  β-n : 28.00 % ,1.045E+4 13,-2.04E+4 4,-2.14E+4 4,5.67E+3 15,-3.82E+4 5,-3.97E+4 7,6.75E+3 11,0 AP,7893 3,-34 3,2.04E+3 12,2.127E+4 21,1084 20,1084 20,,-4.9E+2 8,-1.492E+4 11,3.91E+4 7,2.269E+4 11,7.88E+3 13
37,铝,Al,0.0, , 9.8095,10.7 ms 13 , β- : 100.00 %  β-n : 55.000 %  β-2n ?   β-3n ?  ,1.638E+4 21,-1.84E+4 7,-1.94E+4 7,4.21E+3 23,-4.37E+4 7,-4.38E+4 7,1.417E+4 19,8.06E+3 18,7531 5,-100 5,1.27E+3 24,1.79E+4 7,,,,-4.E+2 3,-1.64E+4 5,4.30E+4 7,2.881E+4 18,6.11E+3 18
36,镁,Mg,0.0,0+, 20.3801,5.8 ms 19 , β- : 100.00 %  β-n : 48.00 %  β-2n ?   β-3n ?  ,1.44E+4 7,-2.59E+4 10,-2.69E+4 10,3.3E+3 7,,,1.25E+4 7,7.2E+3 7,7244 19,-219 19,1.5E+3 6,2.51E+4 10,660 6,660 6,,8.E+2 6,-1.90E+4 9,4.70E+4 9,3.28E+4 7,4.1E+3 7
35,钠,Na,0.0, , 38.2310,1.8 ms 5 , β- : 100.00 %  β-n ?   β-2n ?   β-3n ?  ,2.26E+4 7,,,1.5E+3 3,,,2.18E+4 7,1.71E+4 7,6733 19,-328 19,8.E+2 7,2.19E+4 8,,,,0 AP,-2.03E+4 9,,3.85E+4 7,1.7E+3 8
34,氖,Ne,0.0,0+, 52.8420,> 60 ns, β- : 100.00 % ,2.12E+4 8,,,1.2E+3 8,,,2.10E+4 7,1.81E+4 5,6287 15,-500 15,,,,,,,,,4.45E+4 5,3.0E+2 10
56,镓,Ga,0.0, , -3.3900, , P?   ,,2.20E+4 6,2.10E+4 6,,3.53E+4 5,2.10E+4 5,,,7699 9,-48 9,,-3.9E+3 6,,,,-5.E+2 5,-3.5E+3 8,-3.4E+3 6,,
55,锌,Zn,0.0,(5/2-), -14.5700,19.8 ms 13 , ε : 100.00 %  εp : 91.00 % ,,1.71E+4 4,1.60E+4 4,1.64E+4 6,3.08E+4 4,1.74E+4 4,,,7909 7,-52 7,1.3E+3 4,0 AP,,,,7.E+2 4,-5.1E+3 6,-5.E+2 4,,
54,铜,Cu,0.0,(3+), -21.4100,< 75 ns, p   ,-1.51E+4 6,1.79E+4 4,1.68E+4 4,1.62E+4 6,2.66E+4 4,1.40E+4 4,,,8048 7,-56 7,1.0E+3 4,-9.E+2 4,,,,8.E+2 4,-6.2E+3 6,1.6E+3 4,,3.53E+4 7
53,镍,Ni,0.0,(7/2-), -29.6308,55.2 ms 7 , ε : 100.00 %  εp : 23.40 % ,-1.64E+4 5,1.303E+4 3,1.201E+4 3,1.54E+4 4,2.132E+4 3,1.141E+4 3,-3.54E+4 6,,8217.1 5,-40.5 5,1.16E+3 21,2.56E+3 3,319.7 50,,,9.8E+2 10,-7.31E+3 3,4.01E+3 3,,3.39E+4 5
